Filename,Makespan,Energy,Inference_Time(s),Valid
job18_m7_451.json,239,23900,58.5686,True
job18_m7_485.json,235,23500,64.6694,True
job18_m7_497.json,273,27300,68.9255,True
job18_m7_55.json,241,24100,57.5131,True
job18_m7_921.json,250,25000,63.4576,True
job18_m7_953.json,221,22100,57.7102,True
job18_m7_962.json,227,22700,60.3953,True
job18_m7_971.json,256,25600,66.2719,True
job18_m8_2.json,237,23700,69.3505,True
job18_m8_245.json,243,24300,67.9496,True
job18_m8_262.json,204,20400,58.2289,True
job18_m8_526.json,235,23500,65.8505,True
job18_m8_623.json,231,23100,66.4793,True
job18_m8_858.json,245,24500,55.2590,True
job18_m8_874.json,253,25300,65.8176,True
job18_m8_941.json,211,21100,52.7065,True
job18_m8_983.json,215,21500,47.9424,True
job19_m5_168.json,326,32600,48.7750,True
job19_m5_179.json,426,42600,61.9133,True
job19_m5_229.json,369,36900,62.5632,True
job19_m5_283.json,362,36200,50.4415,True
job19_m5_33.json,349,34900,52.6835,True
job19_m5_345.json,330,33000,49.6818,True
job19_m5_553.json,303,30300,53.7324,True
job19_m5_653.json,287,28700,50.1512,True
job19_m5_657.json,379,37900,66.6923,True
job19_m5_661.json,352,35200,66.1013,True
job19_m5_671.json,339,33900,60.1519,True
job19_m5_74.json,351,35100,53.9539,True
job19_m5_774.json,364,36400,57.2447,True
job19_m5_813.json,367,36700,56.3235,True
job19_m5_919.json,366,36600,53.2641,True
job19_m5_94.json,341,34100,60.6492,True
job19_m5_95.json,379,37900,68.1293,True
job19_m5_985.json,340,34000,63.6642,True
job19_m6_239.json,300,30000,67.3023,True
job19_m6_35.json,280,28000,66.2597,True
job19_m6_52.json,291,29100,67.9269,True
job19_m6_552.json,257,25700,60.7681,True
job19_m6_571.json,267,26700,59.8310,True
job19_m6_599.json,296,29600,66.4341,True
job19_m6_617.json,324,32400,73.8025,True
job19_m6_764.json,277,27700,62.5533,True
job19_m6_793.json,259,25900,66.9638,True
job19_m7_0.json,250,25000,66.9052,True
job19_m7_155.json,259,25900,62.4966,True
job19_m7_321.json,225,22500,56.4058,True
job19_m7_436.json,275,27500,61.7636,True
job19_m7_523.json,272,27200,60.3185,True
job19_m7_664.json,283,28300,64.9813,True
job19_m7_7.json,232,23200,59.5092,True
job19_m7_70.json,245,24500,57.9553,True
job19_m7_711.json,260,26000,61.3964,True
job19_m7_786.json,299,29900,70.7007,True
job19_m7_860.json,269,26900,68.7038,True
job19_m7_934.json,274,27400,67.6459,True
job19_m8_182.json,191,19100,56.8108,True
job19_m8_219.json,237,23700,61.7902,True
job19_m8_5.json,218,21800,66.1196,True
job19_m8_673.json,244,24400,68.2077,True
job19_m8_697.json,265,26500,72.2018,True
job19_m8_730.json,226,22600,64.6678,True
job19_m8_734.json,227,22700,63.1683,True
job19_m8_736.json,212,21200,64.6269,True
job19_m8_829.json,249,24900,67.6458,True
job20_m10_149.json,221,22100,75.4073,True
job20_m10_390.json,200,20000,73.3699,True
job20_m10_4.json,242,24200,82.6964,True
job20_m10_602.json,231,23100,81.4625,True
job20_m10_684.json,212,21200,69.1098,True
job20_m10_724.json,209,20900,74.6451,True
job20_m10_868.json,258,25800,72.1320,True
job20_m10_872.json,216,21600,65.8266,True
job20_m5_210.json,325,32500,62.7221,True
