Filename,Makespan,Energy,Inference_Time(s),Valid
job117_m12_302.json,1018,101800,71.0069,True
job117_m12_333.json,960,96000,60.5251,True
job118_m10_117.json,1211,121100,58.7556,True
job118_m10_398.json,1148,114800,76.5366,True
job118_m10_449.json,1154,115400,60.5809,True
job118_m10_646.json,1133,113300,64.9312,True
job118_m10_82.json,1158,115800,76.7323,True
job118_m10_986.json,1116,111600,54.9739,True
job118_m11_111.json,1058,105800,59.5348,True
job118_m11_672.json,1035,103500,75.1108,True
job118_m12_104.json,978,97800,59.6655,True
job118_m12_282.json,958,95800,59.9046,True
job118_m12_365.json,975,97500,54.8758,True
job118_m12_840.json,1012,101200,67.6815,True
job118_m12_907.json,971,97100,56.6959,True
job119_m10_271.json,1116,111600,55.0218,True
job119_m10_746.json,1134,113400,70.2822,True
job119_m10_873.json,1089,108900,58.2624,True
job119_m11_25.json,1083,108300,56.0997,True
job119_m11_252.json,1139,113900,71.5637,True
job119_m11_526.json,1049,104900,58.1916,True
job119_m11_571.json,1011,101100,61.2183,True
job119_m11_615.json,1102,110200,80.0276,True
job119_m11_684.json,968,96800,61.4846,True
job119_m11_718.json,970,97000,57.7461,True
job119_m11_855.json,967,96700,71.5916,True
job119_m11_988.json,1111,111100,62.2027,True
job119_m12_242.json,1036,103600,63.1453,True
job119_m12_285.json,958,95800,70.2115,True
job119_m12_612.json,1040,104000,57.3378,True
job119_m12_859.json,954,95400,56.4221,True
job120_m10_255.json,1057,105700,66.9873,True
job120_m10_541.json,1202,120200,59.5252,True
job120_m10_690.json,1162,116200,61.3675,True
job120_m10_734.json,1183,118300,74.7962,True
job120_m10_765.json,1134,113400,61.0519,True
job120_m11_779.json,1013,101300,59.9400,True
job120_m12_250.json,948,94800,64.6701,True
job120_m12_521.json,1068,106800,65.2221,True
job120_m12_523.json,920,92000,62.0538,True
job120_m12_542.json,1008,100800,67.0028,True
job120_m12_564.json,984,98400,66.9492,True
job120_m12_695.json,1047,104700,66.9575,True
job120_m12_715.json,923,92300,66.6610,True
job50_m5_295.json,828,82800,21.3877,True
job50_m5_655.json,869,86900,23.4035,True
job50_m5_872.json,864,86400,19.2649,True
job50_m6_114.json,738,73800,20.1589,True
job50_m6_817.json,652,65200,19.4681,True
job50_m7_327.json,687,68700,19.4568,True
job50_m7_350.json,649,64900,22.5651,True
job50_m7_399.json,699,69900,22.3083,True
job50_m8_24.json,630,63000,18.1746,True
job50_m8_589.json,640,64000,21.3572,True
job50_m8_786.json,595,59500,21.1599,True
job51_m5_803.json,961,96100,18.9137,True
job51_m6_787.json,750,75000,22.4701,True
job51_m6_939.json,781,78100,18.6382,True
job51_m7_161.json,681,68100,20.2865,True
job51_m7_797.json,671,67100,18.6736,True
job51_m8_820.json,602,60200,21.3328,True
job52_m5_28.json,856,85600,18.7961,True
job52_m5_5.json,962,96200,21.6498,True
job52_m6_215.json,892,89200,23.6920,True
job52_m6_676.json,905,90500,23.7620,True
job52_m6_785.json,723,72300,21.6250,True
job52_m6_90.json,824,82400,23.2898,True
job52_m6_941.json,787,78700,23.9464,True
job52_m7_278.json,698,69800,25.0479,True
job52_m7_351.json,704,70400,21.6503,True
job52_m7_423.json,705,70500,22.4995,True
job52_m7_904.json,708,70800,23.4586,True
